utc,anio,mes,dia,hora,minuto,segundo,usuario,ip,navegador,pantallax,pantallay,ventanax,ventanay,extra1,extra2,referencia,ciudad,extra3,extra4,pais
1382953837,2013,10,28,10,50,37,,83.40.165.140,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; EIE10;ESESWOL),1366,768,1187,602,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Spain
1382959730,2013,10,28,12,28,50,,186102232169,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1276,636,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382962170,2013,10,28,13,9,30,,79144202240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",2560,1440,1808,1233,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1382973828,2013,10,28,16,23,48,,2a01:e35:8ab9:5f00:fd0c:82e5:5de6:d8de,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0,1680,1050,1615,856,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,fr,true,France
1382974825,2013,10,28,16,40,25,,190.92.77.48,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Honduras
1382974847,2013,10,28,16,40,47,,190.92.77.48,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Honduras
1382976695,2013,10,28,17,11,35,,190.81.139.60,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1298,683,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1382977586,2013,10,28,17,26,26,,201247101137,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1008,562,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,El Salvador
1382977715,2013,10,28,17,28,35,,188.76.34.59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36",1440,900,704,787,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382977746,2013,10,28,17,29,6,,188.76.34.59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36",1440,900,1440,815,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382978705,2013,10,28,17,45,5,,186112252216,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382979228,2013,10,28,17,53,48,,186.46.204.159,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0,1024,768,1024,636,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Ecuador
1382979718,2013,10,28,18,1,58,,81203240138,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36",1280,1024,1280,912,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382979719,2013,10,28,18,1,59,,81203240138,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36",1280,1024,1280,912,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382980020,2013,10,28,18,7,0,,81203240138,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36",1280,1024,1280,912,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1382983301,2013,10,28,19,1,41,,190.186.55.151,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,960,1280,869,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Bolivia
1382985894,2013,10,28,19,44,54,,189.148.37.166,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1382989572,2013,10,28,20,46,12,,186.54.251.15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,628,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,Uruguay
1382989582,2013,10,28,20,46,22,,190.26.136.124,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1070,599,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1382991877,2013,10,28,21,24,37,,188.78.255.151,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; BTRS103112; .NET CLR 2.0.50727; MS-RTC LM 8; .NET4.0C; .NET4.0E),1280,800,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Spain
1382992891,2013,10,28,21,41,31,,200.62.115.238,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0,1366,768,1366,578,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,false,Nicaragua
1382995031,2013,10,28,22,17,11,,201.183.93.212,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Ecuador
1383005322,2013,10,29,1,8,42,,186.6.143.18,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1383006236,2013,10,29,1,23,56,,37.15.22.20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,802,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383006243,2013,10,29,1,24,3,,37.15.22.20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,802,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383007841,2013,10,29,1,50,41,,190.9.251.38,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,950,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383010812,2013,10,29,2,40,12,,186.159.88.150,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383012167,2013,10,29,3,2,47,,187.135.142.63,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383019914,2013,10,29,5,11,54,,186.82.28.140,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,638,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Colombia
1383019953,2013,10,29,5,12,33,,186.144.40.176,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383024520,2013,10,29,6,28,40,,186.154.56.57,Mozilla/5.0 (X11; Linux i686; rv:23.0) Gecko/20100101 Firefox/23.0,1360,768,1360,613,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,false,Colombia
1383031866,2013,10,29,8,31,6,,187.211.7.223,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383031912,2013,10,29,8,31,52,,187.211.7.223,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383043464,2013,10,29,11,44,24,,88.0.237.90,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1200,1920,1068,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383043998,2013,10,29,11,53,18,,87.222.124.57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383044059,2013,10,29,11,54,19,,158.42.249.4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383044542,2013,10,29,12,2,22,,84127176114,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1280,800,1278,632,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383045483,2013,10,29,12,18,3,,87.222.124.57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,0,0,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383051504,2013,10,29,13,58,24,,181.114.76.22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,699,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Bolivia
1383060111,2013,10,29,16,21,51,,212142154179,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,793,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383062655,2013,10,29,17,4,15,,187.199.185.27,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",1152,864,1152,748,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Mexico
1383062993,2013,10,29,17,9,53,,190.254.11.46,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,933,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383063374,2013,10,29,17,16,14,,200.52.179.1,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1280,909,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383063734,2013,10,29,17,22,14,,187165154146,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1356,622,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Mexico
1383071353,2013,10,29,19,29,13,,190101121173,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1920,1080,1920,977,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Chile
1383076194,2013,10,29,20,49,54,,201185170186,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383077460,2013,10,29,21,11,0,,190.43.65.104,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,732,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383079270,2013,10,29,21,41,10,,190.17.160.98,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383079386,2013,10,29,21,43,6,,190.113.211.81,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),1242,698,1242,612,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Peru
1383079417,2013,10,29,21,43,37,,190.17.160.98,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383079519,2013,10,29,21,45,19,,190.17.160.98,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383088904,2013,10,30,0,21,44,,200.37.55.57,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383088917,2013,10,30,0,21,57,,82.158.75.80,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; es) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/4.1.3 Safari/533.19.4",1440,900,1440,764,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383089472,2013,10,30,0,31,12,,212.231.236.56,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36",1024,768,1024,653,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383089614,2013,10,30,0,33,34,,189.134.157.48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,660,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,Mexico
1383089770,2013,10,30,0,36,10,,213.143.59.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",320,480,980,1140,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383090677,2013,10,30,0,51,17,,213.143.59.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",320,480,980,1078,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383091051,2013,10,30,0,57,31,,213.143.48.95,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1",1920,1080,1037,853,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383091406,2013,10,30,1,3,26,,90.174.0.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1881,945,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383091620,2013,10,30,1,7,0,,190.69.123.83,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383092002,2013,10,30,1,13,22,,213.143.58.30,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,667,615,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383093202,2013,10,30,1,33,22,,187.212.177.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1276,647,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383093255,2013,10,30,1,34,15,,187.212.177.96,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1276,607,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383096686,2013,10,30,2,31,26,,200.120.12.2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Chile
1383097842,2013,10,30,2,50,42,,190.27.33.81,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383101852,2013,10,30,3,57,32,,200.106.25.82,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,894,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Peru
1383105499,2013,10,30,4,58,19,,186.159.88.150,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383108592,2013,10,30,5,49,52,,186.77.200.170,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Nicaragua
1383108636,2013,10,30,5,50,36,,186.77.200.170,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Nicaragua
1383108742,2013,10,30,5,52,22,,186.77.200.170,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Nicaragua
1383114586,2013,10,30,7,29,46,,190158226243,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,800,1280,660,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383117833,2013,10,30,8,23,53,,190.113.112.59,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36",1280,800,1280,662,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Costa Rica
1383117868,2013,10,30,8,24,28,,158.42.249.4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,979,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383124079,2013,10,30,10,7,59,,81.202.102.48,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,907,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383125388,2013,10,30,10,29,48,,84.77.111.131,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,760,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383144582,2013,10,30,15,49,42,,47.18.7.120,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,United States
1383148937,2013,10,30,17,2,17,,80.39.51.141,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,944,944,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383151066,2013,10,30,17,37,46,,84.77.111.131,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,760,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383152168,2013,10,30,17,56,8,,77.27.47.199,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:24.0) Gecko/20100101 Firefox/24.0,1920,1200,1918,1018,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383153230,2013,10,30,18,13,50,,87.222.124.57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383157220,2013,10,30,19,20,20,,190.167.16.180,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Dominican Republic
1383159435,2013,10,30,19,57,15,,190.107.17.35,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",1280,1024,1221,938,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1383160087,2013,10,30,20,8,7,,190.85.60.42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383160115,2013,10,30,20,8,35,,190.85.60.42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383160398,2013,10,30,20,13,18,,190.91.75.16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Chile
1383160518,2013,10,30,20,15,18,,190.91.75.16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Chile
1383160565,2013,10,30,20,16,5,,87.222.124.57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",2560,1440,1343,1188,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383161642,2013,10,30,20,34,2,,176.56.71.36,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36",1366,768,1366,681,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383162766,2013,10,30,20,52,46,,197.216.32.125,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,799,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,pt-BR,true,Angola
1383162847,2013,10,30,20,54,7,,197.216.32.125,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,762,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,pt-BR,true,Angola
1383163010,2013,10,30,20,56,50,,190164227123,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,620,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-CL,true,Chile
1383163174,2013,10,30,20,59,34,,197.216.32.125,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,762,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,pt-BR,true,Angola
1383163408,2013,10,30,21,3,28,,197.216.32.125,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,760,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,pt-BR,true,Angola
